Birth;Sex;Reg;RegType;UkrTestStatus;Year;ID
1988;чоловіча;Чернігівська  ;місто;Зараховано;2018;4158
1988;жіноча;Івано-Франківська  ;село;Не з’явився;2018;4159
1988;жіноча;Закарпатська  ;село;Зараховано;2018;4160
1988;чоловіча;Закарпатська  ;село;Не з’явився;2018;4161
1988;чоловіча;Полтавська  ;село;Не подолав поріг;2018;4162
1988;жіноча;Київська  ;місто;Зараховано;2018;4163
1988;чоловіча;Донецька  ;місто;Не подолав поріг;2018;4164
1988;жіноча;Рівненська  ;село;Зараховано;2018;4165
1988;жіноча;Полтавська  ;місто;Зараховано;2018;4166
1988;чоловіча;Одеська  ;село;Не подолав поріг;2018;4167
1988;жіноча;Одеська  ;село;Зараховано;2018;4168
1988;чоловіча;Донецька  ;місто;Зараховано;2018;4169
